year,cc,ex.rate
1996,JOD,1.41051789642072
1997,JOD,1.41038366100401
1998,JOD,1.41033172080166
1999,JOD,1.41032517599732
2000,JOD,1.41044293566117
2001,JOD,1.41043981129204
2002,JOD,1.41046676096181
2003,JOD,1.41037610029341
2004,JOD,1.41037622813324
2005,JOD,1.4104381443299
2006,JOD,1.41039378515939
2007,JOD,1.4104940695939
2008,JOD,1.40845771144279
2009,JOD,1.40844908736081
2010,JOD,1.40846093952764
2011,JOD,1.40845339185192
2012,JOD,1.41040024932105
2013,JOD,1.41041572987777
2014,JOD,1.4104426267105
2015,JOD,1.41044639924079
2016,JOD,1.41042931789295
2017,JOD,1.41043260442759
2018,JOD,1.41045042704511
2019,JOD,1.41045035921132
2020,JOD,1.41041303083188
2021,JOD,1.4104205038554
2022,JOD,1.41043602148942
2023,JOD,1.41046101790498
2024,JOD,1.41044116465326
2025,JOD,1.41042750221997
2026,JOD,1.41043449005095
2027,JOD,1.41042975507603
2028,JOD,1.41044824389297
1980,JPY,0.00441033802502977
1981,JPY,0.00453440991497275
1982,JPY,0.00401482600050706
1983,JPY,0.00421032019966015
1984,JPY,0.00421011385021672
1985,JPY,0.00419223021007997
1986,JPY,0.00593401957687958
1987,JPY,0.00691383773452858
1988,JPY,0.00780325571772261
1989,JPY,0.00724824989041832
1990,JPY,0.00690644422997023
1991,JPY,0.00742354249535845
1992,JPY,0.00789568501278291
1993,JPY,0.00899299302547708
1994,JPY,0.00978399197363482
1995,JPY,0.0106315671217162
1996,JPY,0.00919294124676508
1997,JPY,0.00826508848480522
1998,JPY,0.00763910505437678
1999,JPY,0.00877910291800385
2000,JPY,0.00927940759533956
2001,JPY,0.00822849225783917
2002,JPY,0.00797525237917193
2003,JPY,0.00862562973704345
2004,JPY,0.00924278746031599
2005,JPY,0.00907291730045092
2006,JPY,0.00859849819739589
2007,JPY,0.00849231486994645
2008,JPY,0.00967497107936398
2009,JPY,0.0106871683425655
2010,JPY,0.0113921293785183
2011,JPY,0.0125302292295291
2012,JPY,0.0125328238436076
2013,JPY,0.010246361022574
2014,JPY,0.00943888825817335
2015,JPY,0.00826145414291035
2016,JPY,0.00919178065583251
2017,JPY,0.00891535113809569
2018,JPY,0.00905606793452241
2019,JPY,0.00917350781280667
2020,JPY,0.00936551868901875
2021,JPY,0.00911126006068635
2022,JPY,0.00760467457607043
2023,JPY,0.00718833004725222
2024,JPY,0.00698942165474707
2025,JPY,0.00717095827749038
2026,JPY,0.00730603265383097
2027,JPY,0.00740274977680067
2028,JPY,0.00766804770208847
1980,KES,0.134770322270322
1981,KES,0.110531321716215
1982,KES,0.091556062698937
1983,KES,0.0751242190518057
1984,KES,0.0693782457138792
1985,KES,0.0608543435662965
1986,KES,0.0616303161271638
1987,KES,0.0607723292118394
1988,KES,0.0563322751474414
1989,KES,0.0485407563587893
1990,KES,0.0437333664095173
1991,KES,0.0363549611525342
1992,KES,0.0310840468609935
1993,KES,0.0172408403408352
1994,KES,0.0178416787417116
1995,KES,0.0194443357751328
1996,KES,0.0175084566698652
1997,KES,0.0158602220431086
1998,KES,0.0165653580863519
1999,KES,0.0142190750030589
2000,KES,0.0131276859623316
2001,KES,0.0127287457110179
2002,KES,0.012698433882064
2003,KES,0.0131687977492813
2004,KES,0.0126301672014675
2005,KES,0.0132357306366815
2006,KES,0.0138693843205086
2007,KES,0.014854922908826
2008,KES,0.0144560709230845
2009,KES,0.0129278553198764
2010,KES,0.0126210866598288
2011,KES,0.011184357515057
2012,KES,0.0118323372888431
2013,KES,0.0116172627520089
2014,KES,0.0113918758661124
2015,KES,0.0102217793478514
2016,KES,0.00985191057221039
2017,KES,0.00966181012329962
2018,KES,0.00987237040312366
2019,KES,0.00979982867295778
2020,KES,0.00941862538022361
2021,KES,0.0091351933792608
2022,KES,0.00850524448061614
2023,KES,0.00743319950159214
2024,KES,0.00676850051907032
2025,KES,0.00648117307469291
2026,KES,0.00620393694331038
2027,KES,0.00594260812961088
2028,KES,0.00569943632888528
1992,KGS,1.24254742547425
1993,KGS,0.124625187406297
1994,KGS,0.092187369997504
1995,KGS,0.0924744502942087
1996,KGS,0.0778665754946793
1997,KGS,0.0575832627256729
1998,KGS,0.047687311664375
1999,KGS,0.025480059084195
2000,KGS,0.0209308730377307
2001,KGS,0.0206407427960424
2002,KGS,0.0213090609948651
2003,KGS,0.0228920259442961
2004,KGS,0.0234655700522517
2005,KGS,0.0243709055590244
2006,KGS,0.0249297012302285
2007,KGS,0.0268291307840843
2008,KGS,0.0273362696284948
2009,KGS,0.0233074747916491
2010,KGS,0.0217544209938785
2011,KGS,0.0216721622160293
2012,KGS,0.0212709077498381
2013,KGS,0.0206448162794298
2014,KGS,0.0186351679835485
2015,KGS,0.0155125914947885
2016,KGS,0.0143030791613395
2017,KGS,0.0145209208333648
2018,KGS,0.0145261738082777
2019,KGS,0.0143299465608587
2020,KGS,0.0129484796518308
2021,KGS,0.0118234051304586
2022,KGS,0.0120201640517592
2023,KGS,0.0112668923421382
2024,KGS,0.0107206479003665
2025,KGS,0.0104081661566361
2026,KGS,0.0101053800656043
2027,KGS,0.0098105804677406
2028,KGS,0.00952514058337992
1986,KHR,0.00111927056318419
1987,KHR,0.00112278131245969
1988,KHR,0.00114374751359236
1989,KHR,0.0011661021518966
1990,KHR,0.00121901941481644
1991,KHR,0.00122259645197768
1992,KHR,0.000789565690311553
1993,KHR,0.000364107164824878
1994,KHR,0.000389160370666457
1995,KHR,0.000408005492244813
1996,KHR,0.000381116114897761
1997,KHR,0.000339367965359431
1998,KHR,0.000267057554742533
1999,KHR,0.000262633194951881
2000,KHR,0.00026039151749956
2001,KHR,0.000255353663544682
2002,KHR,0.000255593681728955
2003,KHR,0.000251683826845843
2004,KHR,0.000248806577374927
2005,KHR,0.000244075841345267
2006,KHR,0.000243454745792977
2007,KHR,0.000246274632457227
2008,KHR,0.000246399730845048
2009,KHR,0.000241332771903486
2010,KHR,0.000238734959771926
2011,KHR,0.000246155607141259
2012,KHR,0.000247981839599715
2013,KHR,0.000248292226596048
2014,KHR,0.00024766896526362
2015,KHR,0.000246272610514187
2016,KHR,0.000246707762881381
2017,KHR,0.000247198808690097
2018,KHR,0.000247106111973486
2019,KHR,0.000246214006301922
2020,KHR,0.000243371178585678
2021,KHR,0.000240720135174659
2022,KHR,0.000238106392360964
2023,KHR,0.000235510057793314
2024,KHR,0.000232952115172681
2025,KHR,0.000230412200030097
2026,KHR,0.000227906413611027
2027,KHR,0.000225429913682902
2028,KHR,0.000222975082283596
1980,KMF,0.00473877966632725
1981,KMF,0.00368900953574163
1982,KMF,0.00304683947248749
1983,KMF,0.00262640411604666
1984,KMF,0.00229103449956738
1985,KMF,0.00222745720016793
1986,KMF,0.00288790003595829
1987,KMF,0.00332558784028651
1988,KMF,0.00336174810901669
1989,KMF,0.00313299965613418
1990,KMF,0.00367199304061169
1991,KMF,0.00354298975190214
1992,KMF,0.0037761668442158
1993,KMF,0.0035280800469309
1994,KMF,0.00239804490606385
1995,KMF,0.00266888165688531
1996,KMF,0.00260641763853243
1997,KMF,0.00228228455422948
1998,KMF,0.00225753288348518
1999,KMF,0.00216847664515678
2000,KMF,0.00187598572258654
2001,KMF,0.00182267743007369
2002,KMF,0.00192106968039159
2003,KMF,0.00229997182849863
2004,KMF,0.00252566268191268
2005,KMF,0.00252934190841932
2006,KMF,0.00255405590750537
2007,KMF,0.00278685138309754
2008,KMF,0.00299064932351251
2009,KMF,0.00283090952363058
2010,KMF,0.0026977536526516
2011,KMF,0.00282912421597584
2012,KMF,0.00261193262447813
2013,KMF,0.00269906185833795
2014,KMF,0.00270135044032012
2015,KMF,0.00225518622795591
2016,KMF,0.00225031599945797
2017,KMF,0.00229531325591358
2018,KMF,0.00240142741334289
2019,KMF,0.00227566589087148
2020,KMF,0.00232023423317021
2021,KMF,0.00240513294676514
2022,KMF,0.00214273712582215
2023,KMF,0.00222243584834645
2024,KMF,0.00225018297335597
2025,KMF,0.00225879695532994
2026,KMF,0.00226492897741013
2027,KMF,0.00225632295909166
2028,KMF,0.00224715535277043
1980,KRW,0.00164550875894586
1981,KRW,0.00146837716278302
1982,KRW,0.00136766713332612
1983,KRW,0.00128908447549284
1984,KRW,0.0012407352976729
1985,KRW,0.00114939685486278
1986,KRW,0.0011344854004286
1987,KRW,0.00121570809003943
1988,KRW,0.00136712403455466
1989,KRW,0.00148930228742993
1990,KRW,0.00141289503246719
1991,KRW,0.00136364442424585
1992,KRW,0.00128095086594507
1993,KRW,0.00124604790956824
1994,KRW,0.00124413479540846
1995,KRW,0.0012965895914471
1996,KRW,0.00124307401697746
1997,KRW,0.00105275296133703
1998,KRW,0.000712665720305114
1999,KRW,0.000840732906925825
2000,KRW,0.000884672583993814
2001,KRW,0.000774719234059851
2002,KRW,0.000798975407564251
2003,KRW,0.000839175169827355
2004,KRW,0.000872410517686762
2005,KRW,0.000976249566817115
2006,KRW,0.0010467466486476
2007,KRW,0.00107599598480334
2008,KRW,0.000908988832771943
2009,KRW,0.000782959905846263
2010,KRW,0.000864630512731179
2011,KRW,0.000902431009839754
2012,KRW,0.000887466128486041
2013,KRW,0.000913254574568342
2014,KRW,0.000949812819392308
2015,KRW,0.000884211074845641
2016,KRW,0.000861315240596799
2017,KRW,0.000884170393586484
2018,KRW,0.000908954128258639
2019,KRW,0.000858104295249982
2020,KRW,0.00084745592410429
2021,KRW,0.000874161768696593
2022,KRW,0.000774327046875716
2023,KRW,0.000767455035667377
2024,KRW,0.000763020668698196
2025,KRW,0.000767016729672636
2026,KRW,0.000767996390740665
2027,KRW,0.00076776706175117
2028,KRW,0.000767631746132682
1981,KWD,3.58701520102287
1982,KWD,3.47328612809784
1983,KWD,3.43103731711327
1984,KWD,3.37795765877958
1985,KWD,3.32480620155039
1986,KWD,3.44109167787815
1987,KWD,3.58864110380234
1988,KWD,3.58392516888966
1989,KWD,3.4037519249615
1990,KWD,3.43337087087087
1991,KWD,3.45768125199617
1992,KWD,3.41015960185344
1993,KWD,3.31281980362329
1994,KWD,3.36842818428184
1995,KWD,3.35050529948238
1996,KWD,3.33980273623926
1997,KWD,3.29640490930814
1998,KWD,3.28076388010624
1999,KWD,3.28527808069793
2000,KWD,3.25963699222126
2001,KWD,3.26224299065421
2002,KWD,3.28981880931838
2003,KWD,3.35522534520222
2004,KWD,3.3932180167837
2005,KWD,3.42470224219048
2006,KWD,3.44580929759077
2007,KWD,3.51763297627452
2008,KWD,3.72011610297829
2009,KWD,3.47560335781742
2010,KWD,3.48864838719429
2011,KWD,3.62297704177644
2012,KWD,3.57263659127294
2013,KWD,3.52646177518627
2014,KWD,3.51506967700119
2015,KWD,3.32451483769907
2016,KWD,3.30947483059051
2017,KWD,3.29649558875748
2018,KWD,3.31195034866167
2019,KWD,3.29367094730223
2020,KWD,3.2655879180151
2021,KWD,3.31505031249246
2022,KWD,3.26597151103249
2023,KWD,3.26238048541309
2024,KWD,3.26030258662762
2025,KWD,3.26030874135808
2026,KWD,3.26034162643892
2027,KWD,3.26034213489267
2028,KWD,3.26033153089265
1992,KZT,1.18069815195072
1993,KZT,0.172417255111944
1994,KZT,0.0280563630395613
1995,KZT,0.016406196077658
1996,KZT,0.0148578491965389
1997,KZT,0.0132560670757233
1998,KZT,0.012770732607918
1999,KZT,0.00836614661337195
2000,KZT,0.00703565521750837
2001,KZT,0.00681507049489477
2002,KZT,0.00652414545531581
2003,KZT,0.00668563176770064
2004,KZT,0.0073511148816125
2005,KZT,0.00752576545433227
2006,KZT,0.00793079511598603
2007,KZT,0.0081596664225641
2008,KZT,0.00831263097305662
2009,KZT,0.00677983142879822
2010,KZT,0.00678631543048252
2011,KZT,0.00682029738289597
2012,KZT,0.0067063590453581
2013,KZT,0.00657337156028926
2014,KZT,0.00558062679470096
2015,KZT,0.00451001403233969
2016,KZT,0.0029228366774073
2017,KZT,0.003067478795988
2018,KZT,0.00290102449807941
2019,KZT,0.00261268702190612
2020,KZT,0.00242157606410166
2021,KZT,0.00234792455985646
2022,KZT,0.00217344836704909
2023,KZT,0.00220599489313016
2024,KZT,0.00213654806010652
2025,KZT,0.00205059340252911
2026,KZT,0.00198215425835998
2027,KZT,0.00189521905068071
2028,KZT,0.0018400184731789
1980,LAK,0.0966454481155906
1981,LAK,0.0493750828070485
1982,LAK,0.0282205185110461
1983,LAK,0.0282185246963786
1984,LAK,0.0282094236805114
1985,LAK,0.0219443203811225
1986,LAK,0.0103957400459881
1987,LAK,0.00563915030588118
1988,LAK,0.00251834428450899
1989,LAK,0.00171196735536221
1990,LAK,0.00142221496509777
1991,LAK,0.00142237556811883
1992,LAK,0.00139467369730723
1993,LAK,0.00139494516476869
1994,LAK,0.00139096437487867
1995,LAK,0.00126165951056494
1996,LAK,0.00107985601919744
1997,LAK,0.000798963506801987
1998,LAK,0.000303219720646899
1999,LAK,0.00014264069765918
2000,LAK,0.000121707872801121
2001,LAK,0.000105388235985674
2002,LAK,9.36326735378019e-05
2003,LAK,9.55562536705651e-05
2004,LAK,9.4478681532358e-05
2005,LAK,9.47869924786106e-05
2006,LAK,9.90827416451513e-05
2007,LAK,0.000104211279222479
2008,LAK,0.000114456185860214
2009,LAK,0.000117376418929599
2010,LAK,0.00012107084305696
2011,LAK,0.000124566158470832
2012,LAK,0.000124911377130165
2013,LAK,0.000127541386231688
2014,LAK,0.000124216635085029
2015,LAK,0.000122966360026876
2016,LAK,0.000123028374574332
2017,LAK,0.000121217290255175
2018,LAK,0.00011895873219162
2019,LAK,0.00011509660265734
2020,LAK,0.000110402061872271
2021,LAK,0.000102533273936731
2022,LAK,7.04116227394575e-05
2023,LAK,5.37072419148147e-05
2024,LAK,4.93694666223702e-05
2025,LAK,4.85646049228881e-05
2026,LAK,4.81455282363982e-05
2027,LAK,4.76697460835517e-05
2028,LAK,4.71844212260535e-05
1980,LBP,0.29100912118141
1981,LBP,0.231827230500091
1982,LBP,0.210843858096694
1983,LBP,0.220815752461322
1984,LBP,0.153583249388401
1985,LBP,0.0609156132558934
1986,LBP,0.0260646177501922
1987,LBP,0.00445210633611077
1988,LBP,0.00244327184669198
1989,LBP,0.00201345304945797
1990,LBP,0.00143880087940989
1991,LBP,0.00107725212409003
1992,LBP,0.000583826345804015
1993,LBP,0.000574261203500097
1994,LBP,0.00059517542378437
1995,LBP,0.0006167703518475
1996,LBP,0.000636560429310967
1997,LBP,0.000649549120505892
1998,LBP,0.000659581995371829
1999,LBP,0.000663218886175358
2000,LBP,0.000663336342474574
2001,LBP,0.000663362780460965
2002,LBP,0.00066334028120388
2003,LBP,0.000663352965667076
2004,LBP,0.000663364474261709
2005,LBP,0.000663344339185978
2006,LBP,0.000663363354317901
2007,LBP,0.000663344644240789
2008,LBP,0.000663348292594027
2009,LBP,0.000663356132296449
2010,LBP,0.00066335369430928
2011,LBP,0.000663349393586975
2012,LBP,0.000663356190189134
2013,LBP,0.00066334616255377
2014,LBP,0.000663356504468719
2015,LBP,0.000663349630653133
2016,LBP,0.000663355165034693
2017,LBP,0.000663355808804213
2018,LBP,0.000663343965975545
2019,LBP,0.000634445608259764
2020,LBP,0.00025594566353187
2021,LBP,9.87266023352631e-05
2022,LBP,3.96279009242799e-05
1980,LKR,0.0604860779541405
1981,LKR,0.0519595400176916
1982,LKR,0.0480488889620979
1983,LKR,0.042331242984561
1984,LKR,0.0392434133582835
1985,LKR,0.0367551568964997
1986,LKR,0.0356397948867414
1987,LKR,0.0338568282853463
1988,LKR,0.0313628748688304
1989,LKR,0.0277428063389879
1990,LKR,0.0248588402933176
1991,LKR,0.0235224908026095
1992,LKR,0.0222030891755856
1993,LKR,0.020207225911583
1994,LKR,0.0201056020459867
1995,LKR,0.0185148692992452
1996,LKR,0.0176547450319428
1997,LKR,0.0170245581822355
1998,LKR,0.0152949394224053
1999,LKR,0.0141469903558364
2000,LKR,0.0130023656025788
2001,LKR,0.011171056070153
2002,LKR,0.010456537014839
2003,LKR,0.0103674431117172
2004,LKR,0.00987398270445973
2005,LKR,0.00995295779987249
2006,LKR,0.00962096609491812
2007,LKR,0.0090395880574452
2008,LKR,0.00923311325545962
2009,LKR,0.00869730916617717
2010,LKR,0.00884553831487842
2011,LKR,0.00904065591977744
2012,LKR,0.00783064309790529
2013,LKR,0.00774109287319174
2014,LKR,0.00765481457146013
2015,LKR,0.00735636496616665
2016,LKR,0.00686804074309079
2017,LKR,0.00655966503838102
2018,LKR,0.0061545356186486
2019,LKR,0.00559456425688424
2020,LKR,0.00538817499747951
2021,LKR,0.00503108205081877
2022,LKR,0.00309950459111478
1980,LSL,1.28528528528529
1981,LSL,1.15079365079365
1982,LSL,0.923469387755102
1983,LSL,0.899103139013453
1984,LSL,0.694980694980695
1985,LSL,0.456418383518225
1986,LSL,0.440745672436751
1987,LSL,0.492063492063492
1988,LSL,0.440106477373558
1989,LSL,0.381617647058824
1990,LSL,0.38625304136253
1991,LSL,0.362262311067772
1992,LSL,0.350813008130081
1993,LSL,0.305978068623983
1994,LSL,0.281798583307669
1995,LSL,0.27578834847675
1996,LSL,0.232619047619048
1997,LSL,0.217032967032967
1998,LSL,0.180968726163234
1999,LSL,0.163753932191541
2000,LSL,0.144175136825645
2001,LSL,0.104934924078091
2002,LSL,0.102847530938364
2003,LSL,0.139416139416139
2004,LSL,0.159863945578231
2005,LSL,0.156264113449553
2006,LSL,0.14209004543577
2007,LSL,0.140293507736481
2008,LSL,0.112872369499863
2009,LSL,0.127829472711674
2010,LSL,0.138997050147493
2011,LSL,0.13438921122785
2012,LSL,0.117548879351454
2013,LSL,0.0987202155426455
2014,LSL,0.0904146590743174
2015,LSL,0.0725392014758203
2016,LSL,0.0711383424701709
2017,LSL,0.0769328424527104
2018,LSL,0.0726932193965643
2019,LSL,0.0676406926406926
2020,LSL,0.0610982211910286
2021,LSL,0.067331868829897
2022,LSL,0.0589107608409673
2023,LSL,0.0521080368906456
2024,LSL,0.0514293864743159
2025,LSL,0.050345246225055
2026,LSL,0.0489289062638199
2027,LSL,0.0473729543496985
2028,LSL,0.0458979217793793
1995,LTL,0.863220317132912
1996,LTL,0.863247863247863
1997,LTL,0.863248592390377
1998,LTL,0.86322095077183
1999,LTL,0.863189363543388
2000,LTL,0.863231218635308
2001,LTL,0.863229174014249
2002,LTL,0.939072585957054
2003,LTL,1.12804804804805
2004,LTL,1.2417124039517
2005,LTL,1.24475691134414
2006,LTL,1.25568536149337
2007,LTL,1.37065251111647
2008,LTL,1.47060624617269
2009,LTL,1.39327806075027
2010,LTL,1.32678176499964
2011,LTL,1.39170418622473
2012,LTL,1.28560311284047
2013,LTL,1.32811073059361
2014,LTL,1.32885924386977
2015,LTL,1.10962352059123
2016,LTL,1.1065826690666
2017,LTL,1.12929321600908
2018,LTL,1.18150060419642
2019,LTL,1.11961321449015
2020,LTL,1.14128318850469
2021,LTL,1.18353427243424
2022,LTL,1.05388450539743
2023,LTL,1.08830944616481
2024,LTL,1.09388435218398
2025,LTL,1.09745114901342
2026,LTL,1.09937143890748
2027,LTL,1.09525864859615
2028,LTL,1.09091471397792
1992,LVL,0.954904171364149
1993,LVL,1.05287533770745
1994,LVL,1.25637472283814
1995,LVL,1.33308696723331
1996,LVL,1.27616403246476
1997,LVL,1.20997034840623
1998,LVL,1.19185369908562
1999,LVL,1.20117965885541
2000,LVL,1.15943506115317
2001,LVL,1.11939499397671
2002,LVL,1.13775874375446
2003,LVL,1.23035938152946
2004,LVL,1.3012525907903
2005,LVL,1.24652320304494
2006,LVL,1.25517441860465
2007,LVL,1.36980267794221
2008,LVL,1.46864807566862
2009,LVL,1.39368421052632
2010,LVL,1.32673595754091
2011,LVL,1.40356203197733
2012,LVL,1.28585112205802
2013,LVL,1.32797046024001
2014,LVL,1.32883264200457
2015,LVL,1.10963698518639
2016,LVL,1.10661779196721
2017,LVL,1.12929884375926
2018,LVL,1.18148453042464
2019,LVL,1.11959320707976
2020,LVL,1.1412853130679
2021,LVL,1.18350834399262
2022,LVL,1.0538617105701
2023,LVL,1.08833955223881
2024,LVL,1.09389120611748
2025,LVL,1.09746992107452
2026,LVL,1.09936473919865
2027,LVL,1.09524841915086
2028,LVL,1.09092305591589
1980,LYD,3.37787863506472
1981,LYD,3.37776048253721
1982,LYD,3.37782982045277
1983,LYD,3.37784149088675
1984,LYD,3.37780207763805
1985,LYD,3.37787659811006
1986,LYD,3.17466016927417
1987,LYD,3.36684225929178
1988,LYD,3.49641843492364
1989,LYD,3.33852329400316
1990,LYD,3.53374301675978
1991,LYD,3.56364562118126
1992,LYD,3.39938644425271
1993,LYD,3.12770753699892
1994,LYD,2.72701413103322
1995,LYD,2.88935514258799
1996,LYD,2.76520498573359
1997,LYD,2.62092457420925
1998,LYD,2.13926940639269
1999,LYD,2.15603042796586
2000,LYD,1.95244686109738
2001,LYD,1.65270866585297
2002,LYD,0.787007375400432
2003,LYD,0.778937053262624
2004,LYD,0.766308872836923
2005,LYD,0.764303706369198
2006,LYD,0.761281005345968
2007,LYD,0.794056017322065
2008,LYD,0.818164681043583
2009,LYD,0.797746175845512
2010,LYD,0.789395970343065
2011,LYD,0.816897586785829
2012,LYD,0.792617018543103
2013,LYD,0.786366529956274
2014,LYD,0.78592074081177
2015,LYD,0.724011354010314
2016,LYD,0.719248948066171
2017,LYD,0.71740825810587
2018,LYD,0.732579246040086
2019,LYD,0.715436407947458
2020,LYD,0.721140398063475
2021,LYD,0.221549918547824
2022,LYD,0.207970858988538
2023,LYD,0.207383329463664
2024,LYD,0.207258699640177
2025,LYD,0.208098947226649
2026,LYD,0.208960838432837
2027,LYD,0.209703422053232
2028,LYD,0.210520207859639
1980,MAD,0.254022620571916
1981,MAD,0.193340268469802
1982,MAD,0.16602701023734
1983,MAD,0.14061877043298
1984,MAD,0.113503623953276
1985,MAD,0.0993779720301064
1986,MAD,0.109836040445741
1987,MAD,0.119630307891776
1988,MAD,0.121816312453636
1989,MAD,0.117812753502668
1990,MAD,0.121323898144537
1991,MAD,0.114856380216038
1992,MAD,0.11712489726731
1993,MAD,0.107541632006027
1994,MAD,0.108662363262578
1995,MAD,0.117092941378679
1996,MAD,0.114733038742972
1997,MAD,0.104964025925118
1998,MAD,0.10411819531223
1999,MAD,0.101995771210729
2000,MAD,0.0941113545473466
2001,MAD,0.0884726941244717
2002,MAD,0.090739277674775
2003,MAD,0.104446265181736
2004,MAD,0.112764860590492
2005,MAD,0.11280237014051
2006,MAD,0.113693271214561
2007,MAD,0.122064649070734
2008,MAD,0.129026603875232
2009,MAD,0.124114525850043
2010,MAD,0.118805129956544
2011,MAD,0.123611546166865
2012,MAD,0.115896241014486
2013,MAD,0.1189696051635
2014,MAD,0.118958510160268
2015,MAD,0.102413460468222
2016,MAD,0.101962988348184
2017,MAD,0.103177822264775
2018,MAD,0.106540109099428
2019,MAD,0.103981158859208
2020,MAD,0.105298139664029
2021,MAD,0.11125336345736
2022,MAD,0.0984189871895111
2023,MAD,0.1019787658149
2024,MAD,0.101977972141237
2025,MAD,0.101978451417686
2026,MAD,0.101978130634561
2027,MAD,0.101978314103554
2028,MAD,0.101978381542772
1992,MDL,4.5
1993,MDL,0.609555189456343
1994,MDL,0.244458518049398
1995,MDL,0.222376543209877
1996,MDL,0.217235188509874
1997,MDL,0.216216216216216
1998,MDL,0.186033764525323
1999,MDL,0.0951144294757345
2000,MDL,0.0804527378403181
2001,MDL,0.0777346210371615
2002,MDL,0.0736832771768044
2003,MDL,0.0717259857344582
2004,MDL,0.0811063936063936
2005,MDL,0.0793583342186338
2006,MDL,0.0761496179112482
2007,MDL,0.0823694553621561
2008,MDL,0.0962302533295191
2009,MDL,0.0899884163494953
2010,MDL,0.0808693132425384
2011,MDL,0.0852155953550059
2012,MDL,0.0825559347743648
2013,MDL,0.0794424970510236
2014,MDL,0.0712455611992628
2015,MDL,0.0530071215884298
2016,MDL,0.0501943226689053
2017,MDL,0.0540603498724483
2018,MDL,0.0595145533499416
2019,MDL,0.0569050112481576
2020,MDL,0.0577267766128952
2021,MDL,0.05656831034497
2022,MDL,0.0527998432334552
2023,MDL,0.0512823800152565
2024,MDL,0.0499997086773368
2025,MDL,0.047168694819728
2026,MDL,0.0452477729871413
2027,MDL,0.042734511472388
2028,MDL,0.0423731273109317
1980,MGA,0.0236662162715473
1981,MGA,0.0183993102675033
1982,MGA,0.0142965556803786
1983,MGA,0.011614649428934
1984,MGA,0.00867102067636625
1985,MGA,0.00754830078877064
1986,MGA,0.00739273478478947
1987,MGA,0.00467648150439193
1988,MGA,0.00355288269248124
1989,MGA,0.0031186480621373
1990,MGA,0.00334610146407899
1991,MGA,0.00272451055067757
1992,MGA,0.00268246541316466
1993,MGA,0.00261244172962546
1994,MGA,0.00162997449983108
1995,MGA,0.00117212671673197
1996,MGA,0.00123118093017567
1997,MGA,0.000982156228040872
1998,MGA,0.000918888566496262
1999,MGA,0.000795717484952421
2000,MGA,0.000738787711449853
2001,MGA,0.000758851758769426
2002,MGA,0.000731895434132146
2003,MGA,0.000807477658770992
2004,MGA,0.000535114159448172
2005,MGA,0.000499221643673842
2006,MGA,0.000466808499768275
2007,MGA,0.000533676722742892
2008,MGA,0.000585345566737308
2009,MGA,0.000511199940465433
2010,MGA,0.000478494126308454
2011,MGA,0.000493806051175953
2012,MGA,0.000455588663125254
2013,MGA,0.000453137440626923
2014,MGA,0.000414112290798559
2015,MGA,0.000340888085264471
2016,MGA,0.000314818244207453
2017,MGA,0.000320905315396149
2018,MGA,0.000299871639247444
2019,MGA,0.000276377764218514
2020,MGA,0.000263999765351523
2021,MGA,0.000261102507355449
2022,MGA,0.000244129978545763
2023,MGA,0.000226018430761334
2024,MGA,0.000213564402485798
2025,MGA,0.000207359643914765
2026,MGA,0.000199837690656594
2027,MGA,0.00019465548076895
2028,MGA,0.00019354088632938
1992,MKD,0.196889103803997
1993,MKD,0.0431681259538919
1994,MKD,0.0231188729468285
1995,MKD,0.0262805237040568
1996,MKD,0.0250068685388598
1997,MKD,0.020081080942911
1998,MKD,0.0183583785708363
1999,MKD,0.0175838266990424
2000,MKD,0.0151782051591419
2001,MKD,0.0146953362414964
2002,MKD,0.0154342353073118
2003,MKD,0.0184076250590823
2004,MKD,0.020243102422833
2005,MKD,0.0202854947527452
2006,MKD,0.0204874581515295
2007,MKD,0.0223578598456913
2008,MKD,0.0238906698160958
2009,MKD,0.0226712523696282
2010,MKD,0.0215299899153207
2011,MKD,0.0226180884386862
2012,MKD,0.0208933733016501
2013,MKD,0.0215664357400312
2014,MKD,0.0215643129383982
2015,MKD,0.0180104266182906
2016,MKD,0.0179658839867248
2017,MKD,0.0183398963931753
2018,MKD,0.0192078102279244
2019,MKD,0.0182031318799509
2020,MKD,0.0185049882037237
2021,MKD,0.0192042619997141
2022,MKD,0.0171024802559647
2023,MKD,0.0176613395390011
2024,MKD,0.0177515937837342
2025,MKD,0.017809356476744
2026,MKD,0.0178406455971226
2027,MKD,0.0177729212376691
2028,MKD,0.0177026464611844
1998,MMK,0.00329808918065866
1999,MMK,0.0029592056559801
2000,MMK,0.00284828871236638
2001,MMK,0.00204103414836455
2002,MMK,0.00131748404355648
2003,MMK,0.00116248260320241
2004,MMK,0.00111829810426593
2005,MMK,0.000991167273192766
2006,MMK,0.000814219209622498
2007,MMK,0.000775914071683164
2008,MMK,0.000875519298266174
2009,MMK,0.000933197959340129
2010,MMK,0.00102607937390444
2011,MMK,0.00125733583407127
2012,MMK,0.00119545030232656
2013,MMK,0.00110233377860594
2014,MMK,0.00102459794350329
2015,MMK,0.000908200636457961
2016,MMK,0.000809666411779171
2017,MMK,0.000740834161829707
2018,MMK,0.000718824739494871
2019,MMK,0.000653647923920634
2020,MMK,0.00070593339551383
2021,MMK,0.000660489059915055
2022,MMK,0.000562431551529276
2023,MMK,0.000541470314572257
